city,postcode,latitude,longitude,total_score,scheme_references,nobroadband_rate,simd10,pc_type,ur_class
Inverness,IV2 6AQ,57.44607303,-4.21979656,17,MVS,3,8,small,2
Inverness,IV2 6BN,57.44575952,-4.22076086,17,MVS,3,8,small,2
Inverness,IV2 6FN,57.44669518,-4.22018427,17,MVS,0,8,small,2
Inverness,IV2 6FP,57.44773731,-4.21866409,17,MVS,0,8,small,2
Inverness,IV3 8DU,57.48755149,-4.24405458,24,MVS,0,1,small,2
Inverness,IV3 5LE,57.48210789,-4.24447129,22,MVS,4,3,small,2
Inverness,IV3 5LU,57.48130854,-4.24495607,22,MVS,4,3,small,2
Inverness,IV3 8EP,57.48560408,-4.24038133,24,MVS,0,1,small,2
Inverness,IV1 1DF,57.47915675,-4.22594083,24,MVS,9,1,small,2
Inverness,IV1 1EH,57.47893103,-4.22651093,24,MVS,9,1,small,2
Inverness,IV2 3PP,57.47908599,-4.22078204,24,MVS,9,1,small,2
Inverness,IV2 3FR,57.47614093,-4.19810227,22,MVS,12,3,small,2
Inverness,IV2 3UW,57.47420675,-4.19823624,22,MVS,12,3,small,2
Inverness,IV2 3UL,57.47514178,-4.19665786,22,MVS,12,3,small,2
Inverness,IV2 3UU,57.47592911,-4.20045805,19,MVS,54,6,small,2
Inverness,IV2 3YW,57.47560882,-4.19666922,22,MVS,12,3,small,2
Inverness,IV2 6RG,57.44508668,-4.23290268,16,MVS,0,9,small,2
Inverness,IV2 7FJ,57.48030293,-4.15374606,21,MVS,0,4,small,2
Inverness,IV2 7FL,57.48165019,-4.15272438,21,MVS,0,4,small,2
Inverness,IV2 7NH,57.47756208,-4.15692072,23,MVS,36,7,small,6
Inverness,IV2 5BG,57.4640527,-4.18068542,22,MVS,12,8,small,6
Inverness,IV2 3RJ,57.47292476,-4.1954907,22,MVS,12,3,small,2
Inverness,IV2 3UJ,57.47383055,-4.19249287,22,MVS,12,3,small,2
Inverness,IV3 5TD,57.46511343,-4.24362906,21,MVS,2,4,small,2
Inverness,IV3 8JL,57.46483275,-4.24526266,21,MVS,2,4,small,2
Inverness,IV3 8DZ,57.46219313,-4.2771975,18,MVS,86,7,small,2
Inverness,IV2 7HS,57.49459694,-4.10971456,15,MVS,68,10,small,2
Inverness,IV2 7HW,57.49368312,-4.11438434,20,MVS,68,10,small,6
Inverness,IV2 7JW,57.49242097,-4.11249249,15,MVS,68,10,small,2
Inverness,IV1 1HD,57.47734954,-4.22651475,24,MVS,9,1,small,2
Inverness,IV2 3EX,57.47628859,-4.22349784,20,MVS,0,5,small,2
Inverness,IV3 8DX,57.48721398,-4.23320534,24,MVS,0,1,small,2
Inverness,IV3 5PR,57.47772677,-4.22957358,21,MVS,6,4,small,2
Inverness,IV2 5WA,57.46634672,-4.16436377,23,MVS,0,2,small,2
Inverness,IV2 6GY,57.44845853,-4.17158997,18,MVS,6,7,small,2
Inverness,IV2 6HA,57.44745301,-4.17414699,16,MVS,1,9,small,2
Inverness,IV3 8AB,57.48810268,-4.23781471,24,MVS,0,1,small,2
Inverness,IV3 8AE,57.48860877,-4.23866328,24,MVS,0,1,small,2
Inverness,IV2 7AJ,57.48481835,-4.15871671,22,MVS,59,8,small,6
Inverness,IV2 7AL,57.48446117,-4.15806166,22,MVS,59,8,small,6
Inverness,IV2 7AN,57.48481112,-4.15651406,23,MVS,36,7,small,6
Inverness,IV2 7AP,57.48432313,-4.15510058,23,MVS,36,7,small,6
Inverness,IV2 7GD,57.48129845,-4.17739289,22,MVS,4,3,small,2
Inverness,IV2 7NS,57.48882226,-4.16677849,22,MVS,59,8,small,6
Inverness,IV2 7PA,57.48129122,-4.18559998,22,MVS,4,3,small,2
Inverness,IV2 4RW,57.45425045,-4.24461368,17,MVS,49,8,small,2
Inverness,IV2 4XE,57.45516173,-4.24440282,17,MVS,49,8,small,2
Inverness,IV2 4EG,57.45891383,-4.22230903,15,MVS,1,10,small,2
Inverness,IV1 1LU,57.48041659,-4.22685158,24,MVS,9,1,small,2
Inverness,IV1 1NH,57.48098442,-4.22573509,24,MVS,9,1,small,2
Inverness,IV1 1NQ,57.48121646,-4.22633309,24,MVS,9,1,small,2
Inverness,IV3 8RA,57.48767593,-4.25470738,18,MVS,26,7,small,2
Inverness,IV3 8RD,57.48903472,-4.25811165,18,MVS,26,7,small,2
Inverness,IV3 8JJ,57.46593986,-4.26023831,21,MVS,96,4,small,2
Inverness,IV3 8RY,57.46914438,-4.25891865,21,MVS,96,4,small,2
Inverness,IV3 8SZ,57.46580697,-4.25862927,21,MVS,96,4,small,2
Inverness,IV2 4JL,57.46032139,-4.21687586,24,MVS,4,1,small,2
Inverness,IV3 8XX,57.47431438,-4.26374124,20,MVS,48,5,small,2
Inverness,IV3 8NU,57.47338151,-4.26164871,20,MVS,48,5,small,2
Inverness,IV2 5AY,57.47078846,-4.14526443,17,MVS,42,8,small,2
Inverness,IV2 6ET,57.44803193,-4.21928195,17,MVS,0,8,small,2
Inverness,IV2 6FE,57.44901261,-4.21000763,22,MVS,23,8,small,6
Inverness,IV2 7AQ,57.48261757,-4.14816028,21,MVS,19,4,small,2
Inverness,IV2 5NQ,57.47484765,-4.16326547,18,MVS,36,7,small,2
Inverness,IV2 4QR,57.46071845,-4.23002139,20,MVS,6,5,small,2
Inverness,IV2 4RA,57.4578047,-4.24231419,20,MVS,6,5,small,2
Inverness,IV1 1FJ,57.49507131,-4.22484042,22,MVS,4,3,small,2
Inverness,IV1 1SG,57.48765854,-4.21411139,22,MVS,4,3,small,2
Inverness,IV1 1SU,57.49258868,-4.22906142,22,MVS,4,3,small,2
Inverness,IV3 8GD,57.47007044,-4.26539656,23,MVS,9,2,small,2
Inverness,IV3 8NN,57.47306736,-4.26613251,20,MVS,48,5,small,2
Inverness,IV3 5SJ,57.46892604,-4.23233929,21,MVS,2,4,small,2
Inverness,IV2 4HN,57.46111606,-4.21460645,24,MVS,4,1,small,2
Inverness,IV2 4AG,57.47236031,-4.22359267,18,MVS,1,7,small,2
Inverness,IV2 3TW,57.46865721,-4.19133242,17,MVS,0,8,small,2
Inverness,IV2 6AA,57.45415629,-4.21080151,17,MVS,0,8,small,2
Inverness,IV2 6BY,57.44778309,-4.20376671,17,MVS,23,8,small,2
Inverness,IV2 3BL,57.47325059,-4.18967283,22,MVS,12,3,small,2
Inverness,IV2 3BW,57.47247657,-4.18664115,22,MVS,12,3,small,2
Inverness,IV2 3SY,57.47072371,-4.19185642,17,MVS,0,8,large,2
Inverness,IV2 5GH,57.47288046,-4.17107124,18,MVS,12,7,small,2
Inverness,IV2 5NA,57.47738877,-4.18161378,23,MVS,36,7,small,6
Inverness,IV1 1LN,57.48420807,-4.21053243,22,MVS,4,3,large,2
Inverness,IV1 1NF,57.48421815,-4.22935202,22,MVS,4,3,small,2
Inverness,IV1 1RY,57.485608740000004,-4.22132829,22,MVS,4,3,small,2
Inverness,IV1 1SY,57.48470541,-4.2210899,22,MVS,4,3,small,2
Inverness,IV1 1TF,57.48400085,-4.22486761,22,MVS,4,3,small,2
Inverness,IV2 3XX,57.47804859,-4.20360473,19,MVS,54,6,small,2
Inverness,IV2 3TR,57.48280483,-4.19828588,22,MVS,4,3,small,2
Inverness,IV2 3QX,57.48235982,-4.20473196,22,MVS,4,3,small,2
Inverness,IV3 5PZ,57.47843492,-4.23423735,18,MVS,13,7,small,2
Inverness,IV2 6AR,57.45554851,-4.19128127,17,MVS,23,8,small,2
Inverness,IV2 4SF,57.47248777,-4.22756982,20,MVS,0,5,small,2
Edinburgh,EH8 8DU,55.95270132,-3.17360214,17,MVS,5,3,small,1
Edinburgh,EH8 8DX,55.95272281,-3.17228955,16,MVS,21,4,small,1
Edinburgh,EH8 8DY,55.95357142,-3.17470151,17,MVS,5,3,small,1
Edinburgh,EH8 8DZ,55.95379492,-3.17482039,16,MVS,10,4,small,1
Edinburgh,EH8 8EA,55.95442573,-3.17368635,16,MVS,21,4,small,1
Edinburgh,EH8 8HY,55.95510915,-3.1603496,15,MVS,0,5,small,1
Edinburgh,EH8 8EW,55.95477979,-3.16668207,15,MVS,0,5,small,1
Edinburgh,EH8 8EB,55.95510662,-3.17200925,16,MVS,21,4,small,1
Edinburgh,EH6 6ET,55.97598561,-3.17422715,15,MVS,2,5,small,1
Edinburgh,EH6 6JD,55.97708363,-3.17498156,18,MVS,0,2,small,1
Edinburgh,EH6 6DJ,55.97389295,-3.17224087,18,MVS,0,2,small,1
Edinburgh,EH6 6PW,55.97531385,-3.16738037,15,MVS,0,5,small,1
Edinburgh,EH6 6AA,55.97106533,-3.17194705,18,MVS,0,2,small,1
Edinburgh,EH6 6BH,55.98044259,-3.17514754,16,MVS,2,4,small,1
Edinburgh,EH6 5HG,55.9708215,-3.1758492,17,MVS,0,3,small,1
Edinburgh,EH6 5JU,55.97243689,-3.17887854,18,MVS,0,2,small,1
Edinburgh,EH6 5JX,55.97250181,-3.17772684,18,MVS,0,2,small,1
Edinburgh,EH6 5RX,55.97225749,-3.17696632,18,MVS,0,2,small,1
Edinburgh,EH6 5PQ,55.97262969,-3.18032651,18,MVS,0,2,small,1
Edinburgh,EH6 5AL,55.9648786,-3.17997835,16,MVS,0,4,small,1
Edinburgh,EH6 5FA,55.97229772,-3.1812137,18,MVS,0,2,small,1
Edinburgh,EH1 3EP,55.95627394,-3.191761,15,MVS,6,5,small,1
Edinburgh,EH2 2AA,55.95369743,-3.19059276,15,MVS,9,5,small,1
Edinburgh,EH2 2AD,55.95487929,-3.19195838,15,MVS,9,5,small,1
Edinburgh,EH2 2AN,55.95321654,-3.19107448,15,MVS,9,5,small,1
Edinburgh,EH2 2AU,55.9534662,-3.19127433,15,MVS,9,5,small,1
Edinburgh,EH1 3AA,55.9569749,-3.18523162,15,MVS,6,5,small,1
Edinburgh,EH1 3AF,55.95748456,-3.18455846,15,MVS,6,5,small,1
Edinburgh,EH1 3AJ,55.95658781,-3.1843709,15,MVS,6,5,small,1
Edinburgh,EH1 3AL,55.95695221,-3.18385347,15,MVS,6,5,small,1
Edinburgh,EH1 3AN,55.95505713,-3.18656641,15,MVS,6,5,large,1
Edinburgh,EH1 3AT,55.95405822,-3.18765695,15,MVS,6,5,small,1
Edinburgh,EH1 3AU,55.95614852,-3.18613532,15,MVS,6,5,small,1
Edinburgh,EH1 3AY,55.95474392,-3.19016043,15,MVS,6,5,small,1
Edinburgh,EH1 3BJ,55.95451488,-3.18595723,15,MVS,6,5,small,1
Edinburgh,EH1 3BQ,55.95410306,-3.18580049,15,MVS,6,5,small,1
Edinburgh,EH1 3DQ,55.95517464,-3.19115063,15,MVS,6,5,small,1
Edinburgh,EH1 3DX,55.95573513,-3.19079947,15,MVS,6,5,small,1
Edinburgh,EH1 3EB,55.95579693,-3.19184244,15,MVS,6,5,small,1
Edinburgh,EH1 3EN,55.95593151,-3.19093364,15,MVS,6,5,large,1
Edinburgh,EH1 3HP,55.95614012,-3.18980287,15,MVS,6,5,small,1
Edinburgh,EH1 3JD,55.9563693,-3.18840043,15,MVS,6,5,small,1
Edinburgh,EH1 3SP,55.95519842,-3.18775593,15,MVS,6,5,large,1
Edinburgh,EH1 3YT,55.95420448,-3.19019192,15,MVS,6,5,large,1
Edinburgh,EH6 8LY,55.96872675,-3.1721967700000002,16,MVS,0,4,small,1
Edinburgh,EH6 8LN,55.9702313,-3.17177763,17,MVS,0,3,small,1
Edinburgh,EH6 7AN,55.97293459,-3.16147615,16,MVS,2,4,small,1
Edinburgh,EH6 7GB,55.97324642,-3.15985109,16,MVS,2,4,small,1
Edinburgh,EH6 7GG,55.97338947,-3.16088089,16,MVS,2,4,small,1
Edinburgh,EH6 7JJ,55.97280445,-3.16193693,16,MVS,2,4,small,1
Edinburgh,EH6 7DP,55.97485835,-3.15373,16,MVS,2,4,small,1
Edinburgh,EH6 7DR,55.9839939,-3.16926078,16,MVS,2,4,small,1
Edinburgh,EH6 7DT,55.98247422,-3.16368545,16,MVS,2,4,small,1
Edinburgh,EH1 3JT,55.95708,-3.18738111,15,MVS,6,5,small,1
Edinburgh,EH6 8NR,55.96759534,-3.174005,16,MVS,0,4,small,1
Edinburgh,EH218QT,55.93723199,-3.08398204,15,MVS,4,5,small,1
Edinburgh,EH218QU,55.93759805,-3.0842484,15,MVS,4,5,small,1
Edinburgh,EH218RS,55.93332588,-3.08675419,15,MVS,4,5,small,1
Edinburgh,EH218SQ,55.93499394,-3.08915403,15,MVS,4,5,small,1
Edinburgh,EH218SR,55.93403428,-3.08691809,15,MVS,4,5,small,1
Edinburgh,EH218SS,55.93453355,-3.08328238,15,MVS,4,5,small,1
Edinburgh,EH218ST,55.93480245,-3.0843784,15,MVS,4,5,small,1
Edinburgh,EH218SX,55.93564053,-3.08512217,15,MVS,4,5,small,1
Edinburgh,EH218TA,55.92266784,-3.06531649,24,MVS,17,6,small,6
Edinburgh,EH128LU,55.94003613,-3.31378735,15,MVS,1,5,small,1
Edinburgh,EH147BL,55.88474718,-3.35522866,20,MVS,13,10,small,6
Edinburgh,EH114BP,55.92704609,-3.2965266,16,MVS,0,4,small,1
Edinburgh,EH114BT,55.92684878,-3.29392724,16,MVS,0,4,small,1
Edinburgh,EH114BY,55.925926080000004,-3.29536889,16,MVS,0,4,small,1
Edinburgh,EH114DF,55.9254495,-3.30561166,15,MVS,1,5,small,1
Edinburgh,EH114DG,55.92571339,-3.30445222,15,MVS,1,5,small,1
Edinburgh,EH114DN,55.92642334,-3.30444407,15,MVS,1,5,small,1
Edinburgh,EH114DT,55.92616915,-3.29873793,15,MVS,1,5,small,1
Edinburgh,EH114DW,55.92501665,-3.30321251,15,MVS,1,5,small,1
Edinburgh,EH114EJ,55.92197771,-3.29827767,15,MVS,1,5,small,1
Edinburgh,EH114EP,55.92475089,-3.29774626,15,MVS,1,5,small,1
Edinburgh,EH114EQ,55.92783115,-3.29706498,16,MVS,0,4,small,1
Edinburgh,EH114EW,55.92436022,-3.30155809,15,MVS,1,5,small,1
Edinburgh,EH114HD,55.92340144,-3.29105978,16,MVS,0,4,small,1
Edinburgh,EH127HD,55.94193018,-3.28155737,15,MVS,1,5,small,1
Edinburgh,EH127SZ,55.94008334,-3.28546689,15,MVS,1,5,small,1
Edinburgh,EH112NH,55.94057792,-3.2308881,16,MVS,0,4,small,1
Edinburgh,EH4 4GA,55.97576005,-3.24392793,18,MVS,0,2,small,1
Edinburgh,EH5 1QE,55.97716417,-3.24458197,17,MVS,3,3,small,1
Edinburgh,EH4 5JG,55.97404142,-3.25744519,19,MVS,1,1,small,1
Edinburgh,EH112RN,55.93577517,-3.24296609,16,MVS,0,4,small,1
Edinburgh,EH113AN,55.93226393,-3.25074502,17,MVS,0,3,small,1
Edinburgh,EH128XX,55.94868334,-3.303351,16,MVS,0,4,small,1
Edinburgh,EH4 4DG,55.97196765,-3.24130657,18,MVS,0,2,small,1
Edinburgh,EH5 1HY,55.97738026,-3.23918833,17,MVS,0,3,small,1
Edinburgh,EH5 1QN,55.97721966,-3.23996844,17,MVS,3,3,small,1
Edinburgh,EH4 4DZ,55.97031692,-3.24993793,18,MVS,0,2,small,1
Edinburgh,EH4 4AB,55.97168306,-3.25344299,19,MVS,0,1,small,1
Edinburgh,EH2 2EY,55.95198551,-3.19941245,15,MVS,9,5,small,1
Edinburgh,EH2 2JR,55.95250426,-3.20058158,15,MVS,9,5,small,1
Edinburgh,EH2 2ND,55.9526104,-3.19983216,15,MVS,9,5,small,1
Edinburgh,EH128NN,55.94728324,-3.31587432,23,IVS,27,7,small,6
Edinburgh,EH120AX,55.94503346,-3.32457275,23,MVS,27,7,small,6
Edinburgh,EH2 2PA,55.95384291,-3.19690739,15,MVS,9,5,small,1
Edinburgh,EH2 2PJ,55.95311701,-3.19670882,15,MVS,9,5,small,1
Edinburgh,EH2 2HN,55.95368782,-3.19807175,15,MVS,9,5,small,1
Edinburgh,EH2 2HT,55.95365324,-3.19885544,15,MVS,9,5,small,1
Edinburgh,EH2 3AH,55.95146828,-3.20269548,15,MVS,9,5,small,1
Edinburgh,EH2 3JD,55.95188204,-3.20173141,15,MVS,9,5,small,1
Edinburgh,EH2 3JF,55.9520438,-3.20080755,15,MVS,9,5,small,1
Edinburgh,EH2 3JG,55.95176925,-3.20224039,15,MVS,9,5,small,1
Edinburgh,EH5 1QJ,55.98158322,-3.24119795,17,MVS,3,3,small,1
Edinburgh,EH5 1SA,55.97782111,-3.24359346,17,MVS,3,3,small,1
Edinburgh,EH2 2ER,55.95201547,-3.19818023,15,MVS,9,5,small,1
Edinburgh,EH2 2NH,55.95254571,-3.19909346,15,MVS,9,5,small,1
Edinburgh,EH2 2NN,55.95245391,-3.19836994,15,MVS,9,5,small,1
Edinburgh,EH2 2NP,55.95271685,-3.19905071,15,MVS,9,5,small,1
Edinburgh,EH2 3AA,55.95161958,-3.20100261,15,MVS,9,5,small,1
Edinburgh,EH2 2AH,55.95345721,-3.19313185,15,MVS,9,5,large,1
Edinburgh,EH2 2BD,55.9535424,-3.19268604,15,MVS,9,5,small,1
Edinburgh,EH2 2BY,55.95293698,-3.19303577,15,MVS,9,5,small,1
Edinburgh,EH2 2DL,55.95248203,-3.19640096,15,MVS,9,5,small,1
Edinburgh,EH2 2DY,55.95307206,-3.19763632,15,MVS,9,5,large,1
Edinburgh,EH2 2PR,55.95320597,-3.19494987,15,MVS,9,5,small,1
Edinburgh,EH2 2QA,55.95281548,-3.19629914,15,MVS,9,5,small,1
Edinburgh,EH2 2SA,55.95369135,-3.1949328,15,MVS,9,5,large,1
Edinburgh,EH309TR,55.97295354,-3.31602478,22,IVS,17,8,small,6
Edinburgh,EH4 6DS,55.96632797,-3.31884383,22,MVS,17,8,small,6
Edinburgh,EH4 8AW,55.96016306,-3.31975541,23,MVS,27,7,small,6
Edinburgh,EH3 8AQ,55.94566395,-3.21183468,15,MVS,4,5,small,1
Edinburgh,EH3 8EB,55.9463003,-3.21199867,15,MVS,4,5,small,1
Edinburgh,EH3 8ED,55.94644922,-3.21147491,15,MVS,4,5,small,1
Edinburgh,EH139ED,55.90952077,-3.22849603,17,MVS,0,3,small,1
Edinburgh,EH105HF,55.92720373,-3.21588369,15,MVS,20,5,large,1
Edinburgh,EH105HA,55.92899086,-3.21233845,15,MVS,20,5,small,1
Edinburgh,EH3 9FA,55.94529476,-3.20458566,15,MVS,4,5,small,1
Edinburgh,EH112BA,55.94495673,-3.21794519,15,MVS,0,5,small,1
Edinburgh,EH139AF,55.91104381,-3.23702319,15,MVS,0,5,small,1
Edinburgh,EH104QB,55.92901717,-3.21149098,15,MVS,20,5,small,1
Edinburgh,EH2 2HG,55.95143148,-3.19724935,15,MVS,9,5,small,1
Edinburgh,EH3 8BL,55.94490563,-3.20670317,15,MVS,4,5,small,1
Edinburgh,EH3 8EX,55.94590436,-3.20839952,15,MVS,4,5,small,1
Edinburgh,EH3 8HH,55.94547095,-3.2076975,15,MVS,4,5,large,1
Edinburgh,EH3 9AA,55.94521031,-3.20495131,15,MVS,4,5,small,1
Edinburgh,EH3 9QF,55.94406207,-3.20750953,15,MVS,4,5,small,1
Edinburgh,EH1 2JY,55.9471805,-3.19918381,16,MVS,19,4,small,1
Edinburgh,EH1 2RT,55.94682955,-3.19923701,16,MVS,19,4,small,1
Edinburgh,EH1 2HP,55.94687674,-3.19715681,16,MVS,19,4,small,1
Edinburgh,EH1 2HR,55.94696337,-3.19563827,16,MVS,19,4,small,1
Edinburgh,EH1 2HS,55.94707035,-3.19665037,16,MVS,19,4,small,1
Edinburgh,EH1 2HU,55.94629966,-3.19736318,16,MVS,19,4,small,1
Edinburgh,EH1 2HX,55.94658201,-3.19697157,16,MVS,19,4,small,1
Edinburgh,EH3 9BN,55.94438452,-3.20486162,15,MVS,0,5,small,1
Edinburgh,EH1 1HN,55.94891462,-3.18713113,18,MVS,25,2,small,1
Edinburgh,EH1 1JQ,55.94861618,-3.18733017,18,MVS,25,2,small,1
Edinburgh,EH1 1NQ,55.94889384,-3.18648995,18,MVS,25,2,small,1
Edinburgh,EH3 8AF,55.94562156,-3.21248986,15,MVS,4,5,small,1
Edinburgh,EH1 1BQ,55.95263003,-3.19132872,15,MVS,9,5,small,1
Edinburgh,EH1 1TR,55.95271379,-3.18916924,15,MVS,9,5,small,1
Edinburgh,EH1 1BN,55.9508539,-3.1900891,15,MVS,9,5,small,1
Edinburgh,EH1 1BP,55.95074409,-3.19029391,15,MVS,9,5,small,1
Edinburgh,EH1 1BS,55.95072812,-3.18915641,15,MVS,9,5,small,1
Edinburgh,EH1 1BU,55.95059956,-3.18851189,15,MVS,9,5,small,1
Edinburgh,EH1 1BX,55.9508833,-3.18890493,15,MVS,9,5,small,1
Edinburgh,EH1 1DE,55.95095364,-3.18999607,15,MVS,9,5,small,1
Edinburgh,EH1 1DF,55.95124109,-3.19000489,15,MVS,9,5,small,1
Edinburgh,EH1 1LW,55.95016951,-3.19117307,15,MVS,9,5,small,1
Edinburgh,EH1 1ND,55.95012088,-3.19155592,16,MVS,19,4,small,1
Edinburgh,EH1 1NW,55.94988578,-3.19170883,16,MVS,19,4,small,1
Edinburgh,EH1 1NY,55.95048885,-3.1897416,15,MVS,9,5,small,1
Edinburgh,EH1 1PB,55.95048559,-3.18914897,15,MVS,9,5,small,1
Edinburgh,EH1 1PD,55.95030699,-3.18810257,15,MVS,9,5,small,1
Edinburgh,EH1 1PE,55.9501811,-3.18904355,15,MVS,9,5,small,1
Edinburgh,EH1 1PG,55.95012026,-3.19069114,15,MVS,9,5,small,1
Edinburgh,EH1 1PQ,55.94993317,-3.19145407,16,MVS,19,4,small,1
Edinburgh,EH1 1PS,55.94997994,-3.19126333,16,MVS,19,4,small,1
Edinburgh,EH1 1PT,55.9498483,-3.19186782,16,MVS,19,4,small,1
Edinburgh,EH1 1PW,55.94986905,-3.19158021,16,MVS,19,4,small,1
Edinburgh,EH1 1PX,55.95037949,-3.18896956,15,MVS,9,5,small,1
Edinburgh,EH1 1QG,55.95092572,-3.18823363,15,MVS,9,5,small,1
Edinburgh,EH1 1QL,55.95060203,-3.18825574,15,MVS,9,5,small,1
Edinburgh,EH1 1QN,55.95047797,-3.18807578,15,MVS,9,5,small,1
Edinburgh,EH1 1QT,55.94972838,-3.18846918,18,MVS,25,2,small,1
Edinburgh,EH1 1QW,55.94962398,-3.18811368,18,MVS,25,2,small,1
Edinburgh,EH1 1YJ,55.95032996,-3.19037729,15,MVS,9,5,large,1
Edinburgh,EH2 2EL,55.95093438,-3.19569662,15,MVS,9,5,small,1
Edinburgh,EH2 2EH,55.95277962,-3.18979586,15,MVS,9,5,small,1
Edinburgh,EH2 2EJ,55.9522961,-3.19333635,15,MVS,9,5,small,1
Edinburgh,EH2 2EQ,55.95293418,-3.18960842,15,MVS,9,5,large,1
Edinburgh,EH1 1YZ,55.95034018,-3.19303596,16,MVS,19,4,large,1
Edinburgh,EH1 2JN,55.94899259,-3.19393932,16,MVS,19,4,small,1
Edinburgh,EH1 2LP,55.94980956,-3.19401251,16,MVS,19,4,small,1
Edinburgh,EH1 2LU,55.94976494,-3.19490791,16,MVS,19,4,small,1
Edinburgh,EH1 2NA,55.94936267,-3.19654494,16,MVS,19,4,small,1
Edinburgh,EH1 2ND,55.94899379,-3.19566883,16,MVS,19,4,small,1
Edinburgh,EH1 2NE,55.94875682,-3.19601382,16,MVS,19,4,small,1
Edinburgh,EH1 2NF,55.94879632,-3.19564673,16,MVS,19,4,small,1
Edinburgh,EH1 2NH,55.94801833,-3.19711198,16,MVS,19,4,small,1
Edinburgh,EH1 2PR,55.94847726,-3.19611729,16,MVS,19,4,small,1
Edinburgh,EH1 2PW,55.94851571,-3.19493348,16,MVS,19,4,small,1
Edinburgh,EH1 2NG,55.94897303,-3.20149715,16,MVS,19,4,small,1
Edinburgh,EH1 2JT,55.94778897,-3.19667254,16,MVS,19,4,small,1
Edinburgh,EH1 2JU,55.94749857,-3.19696783,16,MVS,19,4,small,1
Edinburgh,EH1 2LJ,55.9477495,-3.19611087,16,MVS,19,4,small,1
Edinburgh,EH3 9BP,55.94357272,-3.20425999,15,MVS,0,5,small,1
Edinburgh,EH309BQ,55.98363237,-3.39888544,17,MVS,2,8,small,3
Edinburgh,EH8 8FT,55.95123485,-3.18225365,15,MVS,9,5,small,1
Edinburgh,EH178UX,55.89791632,-3.16419075,23,MVS,2,7,small,6
Edinburgh,EH178WQ,55.89642894,-3.16659296,23,MVS,2,7,small,6
Edinburgh,EH178SF,55.89366742,-3.154517,23,MVS,2,7,small,6
Edinburgh,EH178GU,55.9026162,-3.12647276,23,MVS,2,7,small,6
Edinburgh,EH8 8AS,55.95043057,-3.17615975,17,MVS,5,3,small,1
Edinburgh,EH8 8PJ,55.95088391,-3.1776148,17,MVS,5,3,small,1
Edinburgh,EH8 8DL,55.95263609,-3.18136749,16,MVS,10,4,small,1
Edinburgh,EH1 1NB,55.9496657,-3.18564881,18,MVS,25,2,small,1
Edinburgh,EH1 1NE,55.94928611,-3.18587742,18,MVS,25,2,small,1
Edinburgh,EH1 1NL,55.9496618,-3.18512024,18,MVS,25,2,small,1
Edinburgh,EH1 1SG,55.95047497,-3.18652231,15,MVS,9,5,small,1
Edinburgh,EH1 1SR,55.95078789,-3.18481834,15,MVS,9,5,small,1
Edinburgh,EH1 1SS,55.95070602,-3.18585677,15,MVS,9,5,small,1
Edinburgh,EH1 1TB,55.95034096,-3.18550931,18,MVS,25,2,small,1
Edinburgh,EH1 1TD,55.95038643,-3.18451782,18,MVS,25,2,small,1
Edinburgh,EH1 1TF,55.95019472,-3.18483225,18,MVS,25,2,small,1
Edinburgh,EH1 1TG,55.95029183,-3.18501137,18,MVS,25,2,small,1
Edinburgh,EH1 1DH,55.95115901,-3.18547026,15,MVS,9,5,small,1
Edinburgh,EH1 1LG,55.94929452,-3.18687053,18,MVS,25,2,small,1
Edinburgh,EH1 1LL,55.94890965,-3.18671463,18,MVS,25,2,small,1
Edinburgh,EH1 1SJ,55.95067664,-3.18704094,15,MVS,9,5,small,1
Edinburgh,EH8 9RU,55.94457526,-3.18145826,15,MVS,10,5,small,1
Edinburgh,EH151AW,55.9541736,-3.11671095,16,MVS,0,4,small,1
Edinburgh,EH153RD,55.93426099,-3.10386023,15,MVS,4,5,small,1
Edinburgh,EH153NX,55.94303607,-3.11623023,17,MVS,0,3,small,1
Edinburgh,EH164DS,55.93325575,-3.13634185,18,MVS,0,2,small,1
Edinburgh,EH164GN,55.93309129,-3.13273547,18,MVS,0,2,small,1
Edinburgh,EH164JU,55.93418512,-3.13006215,18,MVS,0,2,small,1
Edinburgh,EH164XS,55.93363453,-3.13131068,18,MVS,0,2,small,1
Edinburgh,EH164XT,55.91439192,-3.1259503300000002,28,MVS,29,2,small,6
Edinburgh,EH164XU,55.91494969,-3.12489453,28,MVS,29,2,small,6
Edinburgh,EH164XW,55.91492652,-3.12644581,28,MVS,29,2,small,6
Edinburgh,EH164FR,55.92850804,-3.12496731,19,MVS,2,1,small,1
Edinburgh,EH164FZ,55.9288567,-3.12417716,19,MVS,2,1,small,1
Edinburgh,EH164WG,55.92370333,-3.12173949,18,NA,29,2,small,6
Edinburgh,EH164GG,55.92419011,-3.12255372,18,NA,29,2,small,6
Edinburgh,EH164WN,55.92651226,-3.12212474,18,NA,29,2,small,6
Edinburgh,EH164WT,55.92400423,-3.12224429,18,NA,29,2,small,6
Edinburgh,EH164WU,55.92419089,-3.12148153,18,NA,29,2,small,6
Edinburgh,EH164WW,55.92406209,-3.12378227,18,NA,29,2,small,6
Edinburgh,EH164XB,55.92462247,-3.12440662,28,MVS,29,2,small,6
Edinburgh,EH164XD,55.92502995,-3.11616056,28,MVS,29,2,small,6
Edinburgh,EH164XE,55.92593478,-3.11447415,28,MVS,29,2,small,6
